root 3rd 5th 7th 9th 11th 13th name dissonance
3 3 3 0 0 1 0 "Eb #5 11" 3
3 3 3 0 0 1 2 "Eb #5 11 13" 5
3 3 3 0 1 0 0 "Eb #5 b9" 3
3 3 3 0 1 0 2 "Eb #5 b9 13" 5
3 3 3 0 1 1 0 "Eb #5 b9 11" 5
3 3 3 0 1 1 2 "Eb #5 b9 11 13" 7
3 3 3 0 2 0 0 "Eb #5 9" 5
3 3 3 0 2 0 2 "Eb #5 9 13" 7
3 3 3 0 2 1 0 "Eb #5 9 11" 7
3 3 3 0 2 1 2 "Eb #5 9 11 13" 9
3 3 3 0 3 0 0 "Eb #5 #9" 3
3 3 3 0 3 0 2 "Eb #5 #9 13" 7
3 3 3 0 3 1 0 "Eb #5 #9 11" 6
3 3 3 0 3 1 2 "Eb #5 #9 11 13" 10
3 3 3 1 0 0 0 "Eb #5 7" 5
3 3 3 1 0 0 2 "Eb #5 7 13" 9
3 3 3 1 0 1 0 "Eb #5 7 11" 7
3 3 3 1 0 1 2 "Eb #5 7 11 13" 11
3 3 3 1 1 0 0 "Eb #5 7 b9" 7
3 3 3 1 1 0 2 "Eb #5 7 b9 13" 11
3 3 3 1 1 1 0 "Eb #5 7 b9 11" 9
3 3 3 1 1 1 2 "Eb #5 7 b9 11 13" 13
3 3 3 1 2 0 0 "Eb #5 7 9" 9
3 3 3 1 2 0 2 "Eb #5 7 9 13" 13
3 3 3 1 2 1 0 "Eb #5 7 9 11" 11
3 3 3 1 2 1 2 "Eb #5 7 9 11 13" 15
3 3 3 1 3 0 0 "Eb #5 7 #9" 7
3 3 3 1 3 0 2 "Eb #5 7 #9 13" 13
3 3 3 1 3 1 0 "Eb #5 7 #9 11" 10
3 3 3 1 3 1 2 "Eb #5 7 #9 11 13" 16
3 3 3 2 0 0 0 "Eb #5 maj7" 3
3 3 3 2 0 0 2 "Eb #5 maj7 13" 6
3 3 3 2 0 1 0 "Eb #5 maj7 11" 7
3 3 3 2 0 1 2 "Eb #5 maj7 11 13" 10
3 3 3 2 1 0 0 "Eb #5 maj7 b9" 6
3 3 3 2 1 0 2 "Eb #5 maj7 b9 13" 9
3 3 3 2 1 1 0 "Eb #5 maj7 b9 11" 10
3 3 3 2 1 1 2 "Eb #5 maj7 b9 11 13" 13
3 3 3 2 2 0 0 "Eb #5 maj7 9" 7
3 3 3 2 2 0 2 "Eb #5 maj7 9 13" 10
3 3 3 2 2 1 0 "Eb #5 maj7 9 11" 11
3 3 3 2 2 1 2 "Eb #5 maj7 9 11 13" 14
3 3 3 2 3 0 0 "Eb #5 maj7 #9" 5
3 3 3 2 3 0 2 "Eb #5 maj7 #9 13" 10
3 3 3 2 3 1 0 "Eb #5 maj7 #9 11" 10
3 3 3 2 3 1 2 "Eb #5 maj7 #9 11 13" 15
3 4 1 0 0 0 0 "Ebsus4 b5" 4
3 4 1 0 0 0 1 "Ebsus4 b5 b13" 5
3 4 1 0 0 0 2 "Ebsus4 b5 13" 4
3 4 1 0 1 0 0 "Ebsus4 b5 b9" 6
3 4 1 0 1 0 1 "Ebsus4 b5 b9 b13" 7
3 4 1 0 1 0 2 "Ebsus4 b5 b9 13" 6
3 4 1 1 0 0 0 "Ebsus4 b5 7" 5
3 4 1 1 0 0 1 "Ebsus4 b5 7 b13" 7
3 4 1 1 0 0 2 "Ebsus4 b5 7 13" 7
3 4 1 1 1 0 0 "Ebsus4 b5 7 b9" 7
3 4 1 1 1 0 1 "Ebsus4 b5 7 b9 b13" 9
3 4 1 1 1 0 2 "Ebsus4 b5 7 b9 13" 9
3 4 1 2 0 0 0 "Ebsus4 b5 maj7" 8
3 4 1 2 0 0 1 "Ebsus4 b5 maj7 b13" 9
3 4 1 2 0 0 2 "Ebsus4 b5 maj7 13" 9
3 4 1 2 1 0 0 "Ebsus4 b5 maj7 b9" 11
3 4 1 2 1 0 1 "Ebsus4 b5 maj7 b9 b13" 12
3 4 1 2 1 0 2 "Ebsus4 b5 maj7 b9 13" 12
3 4 2 0 0 0 0 Ebsus4 1
3 4 2 0 0 0 1 "Ebsus4 b13" 3
3 4 2 0 0 0 2 "Ebsus4 13" 2
3 4 2 0 0 2 0 "Ebsus4 #11" 7
3 4 2 0 0 2 1 "Ebsus4 #11 b13" 10
3 4 2 0 0 2 2 "Ebsus4 #11 13" 8
3 4 2 0 1 0 0 "Ebsus4 b9" 5
3 4 2 0 1 0 1 "Ebsus4 b9 b13" 7
3 4 2 0 1 0 2 "Ebsus4 b9 13" 6
3 4 2 0 1 2 0 "Ebsus4 b9 #11" 11
3 4 2 0 1 2 1 "Ebsus4 b9 #11 b13" 14
3 4 2 0 1 2 2 "Ebsus4 b9 #11 13" 12
3 4 2 1 0 0 0 "Ebsus4 7" 2
3 4 2 1 0 0 1 "Ebsus4 7 b13" 5
3 4 2 1 0 0 2 "Ebsus4 7 13" 5
3 4 2 1 0 2 0 "Ebsus4 7 #11" 8
3 4 2 1 0 2 1 "Ebsus4 7 #11 b13" 12
3 4 2 1 0 2 2 "Ebsus4 7 #11 13" 11
3 4 2 1 1 0 0 "Ebsus4 7 b9" 6
3 4 2 1 1 0 1 "Ebsus4 7 b9 b13" 9
3 4 2 1 1 0 2 "Ebsus4 7 b9 13" 9
3 4 2 1 1 2 0 "Ebsus4 7 b9 #11" 12
3 4 2 1 1 2 1 "Ebsus4 7 b9 #11 b13" 16
3 4 2 1 1 2 2 "Ebsus4 7 b9 #11 13" 15
3 4 2 2 0 0 0 "Ebsus4 maj7" 5
3 4 2 2 0 0 1 "Ebsus4 maj7 b13" 7
3 4 2 2 0 0 2 "Ebsus4 maj7 13" 7
3 4 2 2 0 2 0 "Ebsus4 maj7 #11" 11
3 4 2 2 0 2 1 "Ebsus4 maj7 #11 b13" 14
3 4 2 2 0 2 2 "Ebsus4 maj7 #11 13" 13
3 4 2 2 1 0 0 "Ebsus4 maj7 b9" 10
3 4 2 2 1 0 1 "Ebsus4 maj7 b9 b13" 12
3 4 2 2 1 0 2 "Ebsus4 maj7 b9 13" 12
3 4 2 2 1 2 0 "Ebsus4 maj7 b9 #11" 16
3 4 2 2 1 2 1 "Ebsus4 maj7 b9 #11 b13" 19
3 4 2 2 1 2 2 "Ebsus4 maj7 b9 #11 13" 18
3 4 3 0 0 0 0 "Ebsus4 #5" 0
3 4 3 0 0 0 2 "Ebsus4 #5 13" 2
3 4 3 0 1 0 0 "Ebsus4 #5 b9" 2
3 4 3 0 1 0 2 "Ebsus4 #5 b9 13" 4
3 4 3 1 0 0 0 "Ebsus4 #5 7" 2
3 4 3 1 0 0 2 "Ebsus4 #5 7 13" 6
3 4 3 1 1 0 0 "Ebsus4 #5 7 b9" 4
3 4 3 1 1 0 2 "Ebsus4 #5 7 b9 13" 8
3 4 3 2 0 0 0 "Ebsus4 #5 maj7" 4
3 4 3 2 0 0 2 "Ebsus4 #5 maj7 13" 7
3 4 3 2 1 0 0 "Ebsus4 #5 maj7 b9" 7
3 4 3 2 1 0 2 "Ebsus4 #5 maj7 b9 13" 10
4 1 1 0 0 0 0 "Esus2 b5" 3
4 1 1 0 0 0 1 "Esus2 b5 b13" 6
4 1 1 0 0 0 2 "Esus2 b5 13" 3
4 1 1 0 0 1 0 "Esus2 b5 11" 5
4 1 1 0 0 1 1 "Esus2 b5 11 b13" 8
4 1 1 0 0 1 2 "Esus2 b5 11 13" 5
4 1 1 0 1 0 0 "Esus2 b5 b9" 7
4 1 1 0 1 0 1 "Esus2 b5 b9 b13" 10
4 1 1 0 1 0 2 "Esus2 b5 b9 13" 7
4 1 1 0 1 1 0 "Esus2 b5 b9 11" 9
4 1 1 0 1 1 1 "Esus2 b5 b9 11 b13" 12
4 1 1 0 1 1 2 "Esus2 b5 b9 11 13" 9
4 1 1 1 0 0 0 "Esus2 b5 7" 4
4 1 1 1 0 0 1 "Esus2 b5 7 b13" 8
4 1 1 1 0 0 2 "Esus2 b5 7 13" 6
4 1 1 1 0 1 0 "Esus2 b5 7 11" 6
4 1 1 1 0 1 1 "Esus2 b5 7 11 b13" 10
4 1 1 1 0 1 2 "Esus2 b5 7 11 13" 8
4 1 1 1 1 0 0 "Esus2 b5 7 b9" 8
4 1 1 1 1 0 1 "Esus2 b5 7 b9 b13" 12
4 1 1 1 1 0 2 "Esus2 b5 7 b9 13" 10
4 1 1 1 1 1 0 "Esus2 b5 7 b9 11" 10
4 1 1 1 1 1 1 "Esus2 b5 7 b9 11 b13" 14
4 1 1 1 1 1 2 "Esus2 b5 7 b9 11 13" 12
4 1 1 2 0 0 0 "Esus2 b5 maj7" 5
4 1 1 2 0 0 1 "Esus2 b5 maj7 b13" 8
4 1 1 2 0 0 2 "Esus2 b5 maj7 13" 6
4 1 1 2 0 1 0 "Esus2 b5 maj7 11" 9
4 1 1 2 0 1 1 "Esus2 b5 maj7 11 b13" 12
4 1 1 2 0 1 2 "Esus2 b5 maj7 11 13" 10
4 1 1 2 1 0 0 "Esus2 b5 maj7 b9" 10
4 1 1 2 1 0 1 "Esus2 b5 maj7 b9 b13" 13
4 1 1 2 1 0 2 "Esus2 b5 maj7 b9 13" 11
4 1 1 2 1 1 0 "Esus2 b5 maj7 b9 11" 14
4 1 1 2 1 1 1 "Esus2 b5 maj7 b9 11 b13" 17
4 1 1 2 1 1 2 "Esus2 b5 maj7 b9 11 13" 15
4 1 2 0 0 0 0 Esus2 1
4 1 2 0 0 0 1 "Esus2 b13" 5
4 1 2 0 0 0 2 "Esus2 13" 2
4 1 2 0 0 1 0 "Esus2 11" 2
4 1 2 0 0 1 1 "Esus2 11 b13" 6
4 1 2 0 0 1 2 "Esus2 11 13" 3
4 1 2 0 0 2 0 "Esus2 #11" 5
4 1 2 0 0 2 1 "Esus2 #11 b13" 10
4 1 2 0 0 2 2 "Esus2 #11 13" 6
4 1 2 0 1 0 0 "Esus2 b9" 7
4 1 2 0 1 0 1 "Esus2 b9 b13" 11
4 1 2 0 1 0 2 "Esus2 b9 13" 8
4 1 2 0 1 1 0 "Esus2 b9 11" 8
4 1 2 0 1 1 1 "Esus2 b9 11 b13" 12
4 1 2 0 1 1 2 "Esus2 b9 11 13" 9
4 1 2 0 1 2 0 "Esus2 b9 #11" 11
4 1 2 0 1 2 1 "Esus2 b9 #11 b13" 16
4 1 2 0 1 2 2 "Esus2 b9 #11 13" 12
4 1 2 1 0 0 0 "Esus2 7" 2
4 1 2 1 0 0 1 "Esus2 7 b13" 7
4 1 2 1 0 0 2 "Esus2 7 13" 5
4 1 2 1 0 1 0 "Esus2 7 11" 3
4 1 2 1 0 1 1 "Esus2 7 11 b13" 8
4 1 2 1 0 1 2 "Esus2 7 11 13" 6
4 1 2 1 0 2 0 "Esus2 7 #11" 6
4 1 2 1 0 2 1 "Esus2 7 #11 b13" 12
4 1 2 1 0 2 2 "Esus2 7 #11 13" 9
4 1 2 1 1 0 0 "Esus2 7 b9" 8
4 1 2 1 1 0 1 "Esus2 7 b9 b13" 13
4 1 2 1 1 0 2 "Esus2 7 b9 13" 11
4 1 2 1 1 1 0 "Esus2 7 b9 11" 9
4 1 2 1 1 1 1 "Esus2 7 b9 11 b13" 14
4 1 2 1 1 1 2 "Esus2 7 b9 11 13" 12
4 1 2 1 1 2 0 "Esus2 7 b9 #11" 12
4 1 2 1 1 2 1 "Esus2 7 b9 #11 b13" 18
4 1 2 1 1 2 2 "Esus2 7 b9 #11 13" 15
4 1 2 2 0 0 0 "Esus2 maj7" 3
4 1 2 2 0 0 1 "Esus2 maj7 b13" 7
4 1 2 2 0 0 2 "Esus2 maj7 13" 5
4 1 2 2 0 1 0 "Esus2 maj7 11" 6
4 1 2 2 0 1 1 "Esus2 maj7 11 b13" 10
4 1 2 2 0 1 2 "Esus2 maj7 11 13" 8
4 1 2 2 0 2 0 "Esus2 maj7 #11" 7
4 1 2 2 0 2 1 "Esus2 maj7 #11 b13" 12
4 1 2 2 0 2 2 "Esus2 maj7 #11 13" 9
4 1 2 2 1 0 0 "Esus2 maj7 b9" 10
4 1 2 2 1 0 1 "Esus2 maj7 b9 b13" 14
4 1 2 2 1 0 2 "Esus2 maj7 b9 13" 12
4 1 2 2 1 1 0 "Esus2 maj7 b9 11" 13
4 1 2 2 1 1 1 "Esus2 maj7 b9 11 b13" 17
4 1 2 2 1 1 2 "Esus2 maj7 b9 11 13" 15
4 1 2 2 1 2 0 "Esus2 maj7 b9 #11" 14
4 1 2 2 1 2 1 "Esus2 maj7 b9 #11 b13" 19
4 1 2 2 1 2 2 "Esus2 maj7 b9 #11 13" 16
4 1 3 0 0 0 0 "Esus2 #5" 3
4 1 3 0 0 0 2 "Esus2 #5 13" 5
4 1 3 0 0 1 0 "Esus2 #5 11" 3
4 1 3 0 0 1 2 "Esus2 #5 11 13" 5
4 1 3 0 1 0 0 "Esus2 #5 b9" 7
4 1 3 0 1 0 2 "Esus2 #5 b9 13" 9
4 1 3 0 1 1 0 "Esus2 #5 b9 11" 7
4 1 3 0 1 1 2 "Esus2 #5 b9 11 13" 9
4 1 3 1 0 0 0 "Esus2 #5 7" 5
4 1 3 1 0 0 2 "Esus2 #5 7 13" 9
4 1 3 1 0 1 0 "Esus2 #5 7 11" 5
4 1 3 1 0 1 2 "Esus2 #5 7 11 13" 9
4 1 3 1 1 0 0 "Esus2 #5 7 b9" 9
4 1 3 1 1 0 2 "Esus2 #5 7 b9 13" 13
4 1 3 1 1 1 0 "Esus2 #5 7 b9 11" 9
4 1 3 1 1 1 2 "Esus2 #5 7 b9 11 13" 13
4 1 3 2 0 0 0 "Esus2 #5 maj7" 5
4 1 3 2 0 0 2 "Esus2 #5 maj7 13" 8
4 1 3 2 0 1 0 "Esus2 #5 maj7 11" 7
4 1 3 2 0 1 2 "Esus2 #5 maj7 11 13" 10
4 1 3 2 1 0 0 "Esus2 #5 maj7 b9" 10
4 1 3 2 1 0 2 "Esus2 #5 maj7 b9 13" 13
4 1 3 2 1 1 0 "Esus2 #5 maj7 b9 11" 12
4 1 3 2 1 1 2 "Esus2 #5 maj7 b9 11 13" 15
4 2 1 0 0 0 0 "Em b5" 2
4 2 1 0 0 0 1 "Em b5 b13" 3
4 2 1 0 0 0 2 "Em b5 13" 4
4 2 1 0 0 1 0 "Em b5 11" 5
4 2 1 0 0 1 1 "Em b5 11 b13" 6
4 2 1 0 0 1 2 "Em b5 11 13" 7
4 2 1 0 1 0 0 "Em b5 b9" 5
4 2 1 0 1 0 1 "Em b5 b9 b13" 6
4 2 1 0 1 0 2 "Em b5 b9 13" 7
4 2 1 0 1 1 0 "Em b5 b9 11" 8
4 2 1 0 1 1 1 "Em b5 b9 11 b13" 9
4 2 1 0 1 1 2 "Em b5 b9 11 13" 10
4 2 1 0 2 0 0 "Em b5 9" 5
4 2 1 0 2 0 1 "Em b5 9 b13" 8
4 2 1 0 2 0 2 "Em b5 9 13" 7
4 2 1 0 2 1 0 "Em b5 9 11" 8
4 2 1 0 2 1 1 "Em b5 9 11 b13" 11
4 2 1 0 2 1 2 "Em b5 9 11 13" 10
4 2 1 1 0 0 0 "Em b5 7" 3
4 2 1 1 0 0 1 "Em b5 7 b13" 5
4 2 1 1 0 0 2 "Em b5 7 13" 7
4 2 1 1 0 1 0 "Em b5 7 11" 6
4 2 1 1 0 1 1 "Em b5 7 11 b13" 8
4 2 1 1 0 1 2 "Em b5 7 11 13" 10
4 2 1 1 1 0 0 "Em b5 7 b9" 6
4 2 1 1 1 0 1 "Em b5 7 b9 b13" 8
4 2 1 1 1 0 2 "Em b5 7 b9 13" 10
4 2 1 1 1 1 0 "Em b5 7 b9 11" 9
4 2 1 1 1 1 1 "Em b5 7 b9 11 b13" 11
4 2 1 1 1 1 2 "Em b5 7 b9 11 13" 13
4 2 1 1 2 0 0 "Em b5 7 9" 6
4 2 1 1 2 0 1 "Em b5 7 9 b13" 10
4 2 1 1 2 0 2 "Em b5 7 9 13" 10
4 2 1 1 2 1 0 "Em b5 7 9 11" 9
4 2 1 1 2 1 1 "Em b5 7 9 11 b13" 13
4 2 1 1 2 1 2 "Em b5 7 9 11 13" 13
4 2 1 2 0 0 0 "Em b5 maj7" 4
4 2 1 2 0 0 1 "Em b5 maj7 b13" 5
4 2 1 2 0 0 2 "Em b5 maj7 13" 7
4 2 1 2 0 1 0 "Em b5 maj7 11" 9
4 2 1 2 0 1 1 "Em b5 maj7 11 b13" 10
4 2 1 2 0 1 2 "Em b5 maj7 11 13" 12
4 2 1 2 1 0 0 "Em b5 maj7 b9" 8
4 2 1 2 1 0 1 "Em b5 maj7 b9 b13" 9
4 2 1 2 1 0 2 "Em b5 maj7 b9 13" 11
4 2 1 2 1 1 0 "Em b5 maj7 b9 11" 13
4 2 1 2 1 1 1 "Em b5 maj7 b9 11 b13" 14
4 2 1 2 1 1 2 "Em b5 maj7 b9 11 13" 16
4 2 1 2 2 0 0 "Em b5 maj7 9" 7
4 2 1 2 2 0 1 "Em b5 maj7 9 b13" 10
4 2 1 2 2 0 2 "Em b5 maj7 9 13" 10
4 2 1 2 2 1 0 "Em b5 maj7 9 11" 12
4 2 1 2 2 1 1 "Em b5 maj7 9 11 b13" 15
4 2 1 2 2 1 2 "Em b5 maj7 9 11 13" 15
4 2 2 0 0 0 0 Em 0
4 2 2 0 0 0 1 "Em b13" 2
4 2 2 0 0 0 2 "Em 13" 3
4 2 2 0 0 1 0 "Em 11" 2
4 2 2 0 0 1 1 "Em 11 b13" 4
4 2 2 0 0 1 2 "Em 11 13" 5
4 2 2 0 0 2 0 "Em #11" 4
4 2 2 0 0 2 1 "Em #11 b13" 7
4 2 2 0 0 2 2 "Em #11 13" 7
4 2 2 0 1 0 0 "Em b9" 5
4 2 2 0 1 0 1 "Em b9 b13" 7
4 2 2 0 1 0 2 "Em b9 13" 8
4 2 2 0 1 1 0 "Em b9 11" 7
4 2 2 0 1 1 1 "Em b9 11 b13" 9
4 2 2 0 1 1 2 "Em b9 11 13" 10
4 2 2 0 1 2 0 "Em b9 #11" 9
4 2 2 0 1 2 1 "Em b9 #11 b13" 12
4 2 2 0 1 2 2 "Em b9 #11 13" 12
4 2 2 0 2 0 0 "Em 9" 3
4 2 2 0 2 0 1 "Em 9 b13" 7
4 2 2 0 2 0 2 "Em 9 13" 6
4 2 2 0 2 1 0 "Em 9 11" 5
4 2 2 0 2 1 1 "Em 9 11 b13" 9
4 2 2 0 2 1 2 "Em 9 11 13" 8
4 2 2 0 2 2 0 "Em 9 #11" 7
4 2 2 0 2 2 1 "Em 9 #11 b13" 12
4 2 2 0 2 2 2 "Em 9 #11 13" 10
4 2 2 1 0 0 0 "Em 7" 1
4 2 2 1 0 0 1 "Em 7 b13" 4
4 2 2 1 0 0 2 "Em 7 13" 6
4 2 2 1 0 1 0 "Em 7 11" 3
4 2 2 1 0 1 1 "Em 7 11 b13" 6
4 2 2 1 0 1 2 "Em 7 11 13" 8
4 2 2 1 0 2 0 "Em 7 #11" 5
4 2 2 1 0 2 1 "Em 7 #11 b13" 9
4 2 2 1 0 2 2 "Em 7 #11 13" 10
4 2 2 1 1 0 0 "Em 7 b9" 6
4 2 2 1 1 0 1 "Em 7 b9 b13" 9
4 2 2 1 1 0 2 "Em 7 b9 13" 11
4 2 2 1 1 1 0 "Em 7 b9 11" 8
4 2 2 1 1 1 1 "Em 7 b9 11 b13" 11
4 2 2 1 1 1 2 "Em 7 b9 11 13" 13
4 2 2 1 1 2 0 "Em 7 b9 #11" 10
4 2 2 1 1 2 1 "Em 7 b9 #11 b13" 14
4 2 2 1 1 2 2 "Em 7 b9 #11 13" 15
4 2 2 1 2 0 0 "Em 7 9" 4
4 2 2 1 2 0 1 "Em 7 9 b13" 9
4 2 2 1 2 0 2 "Em 7 9 13" 9
4 2 2 1 2 1 0 "Em 7 9 11" 6
4 2 2 1 2 1 1 "Em 7 9 11 b13" 11
4 2 2 1 2 1 2 "Em 7 9 11 13" 11
4 2 2 1 2 2 0 "Em 7 9 #11" 8
4 2 2 1 2 2 1 "Em 7 9 #11 b13" 14
4 2 2 1 2 2 2 "Em 7 9 #11 13" 13
4 2 2 2 0 0 0 "Em maj7" 2
4 2 2 2 0 0 1 "Em maj7 b13" 4
4 2 2 2 0 0 2 "Em maj7 13" 6
4 2 2 2 0 1 0 "Em maj7 11" 6
4 2 2 2 0 1 1 "Em maj7 11 b13" 8
4 2 2 2 0 1 2 "Em maj7 11 13" 10
4 2 2 2 0 2 0 "Em maj7 #11" 6
4 2 2 2 0 2 1 "Em maj7 #11 b13" 9
4 2 2 2 0 2 2 "Em maj7 #11 13" 10
4 2 2 2 1 0 0 "Em maj7 b9" 8
4 2 2 2 1 0 1 "Em maj7 b9 b13" 10
4 2 2 2 1 0 2 "Em maj7 b9 13" 12
4 2 2 2 1 1 0 "Em maj7 b9 11" 12
4 2 2 2 1 1 1 "Em maj7 b9 11 b13" 14
4 2 2 2 1 1 2 "Em maj7 b9 11 13" 16
4 2 2 2 1 2 0 "Em maj7 b9 #11" 12
4 2 2 2 1 2 1 "Em maj7 b9 #11 b13" 15
4 2 2 2 1 2 2 "Em maj7 b9 #11 13" 16
4 2 2 2 2 0 0 "Em maj7 9" 5
4 2 2 2 2 0 1 "Em maj7 9 b13" 9
4 2 2 2 2 0 2 "Em maj7 9 13" 9
4 2 2 2 2 1 0 "Em maj7 9 11" 9
4 2 2 2 2 1 1 "Em maj7 9 11 b13" 13
4 2 2 2 2 1 2 "Em maj7 9 11 13" 13
4 2 2 2 2 2 0 "Em maj7 9 #11" 9
4 2 2 2 2 2 1 "Em maj7 9 #11 b13" 14
4 2 2 2 2 2 2 "Em maj7 9 #11 13" 13
4 2 3 0 0 0 0 "Em #5" 0
4 2 3 0 0 0 2 "Em #5 13" 4
4 2 3 0 0 1 0 "Em #5 11" 1
4 2 3 0 0 1 2 "Em #5 11 13" 5
4 2 3 0 1 0 0 "Em #5 b9" 3
4 2 3 0 1 0 2 "Em #5 b9 13" 7
4 2 3 0 1 1 0 "Em #5 b9 11" 4
4 2 3 0 1 1 2 "Em #5 b9 11 13" 8
4 2 3 0 2 0 0 "Em #5 9" 5
4 2 3 0 2 0 2 "Em #5 9 13" 9
4 2 3 0 2 1 0 "Em #5 9 11" 6
4 2 3 0 2 1 2 "Em #5 9 11 13" 10
4 2 3 1 0 0 0 "Em #5 7" 2
4 2 3 1 0 0 2 "Em #5 7 13" 8
4 2 3 1 0 1 0 "Em #5 7 11" 3
4 2 3 1 0 1 2 "Em #5 7 11 13" 9
4 2 3 1 1 0 0 "Em #5 7 b9" 5
4 2 3 1 1 0 2 "Em #5 7 b9 13" 11
4 2 3 1 1 1 0 "Em #5 7 b9 11" 6
4 2 3 1 1 1 2 "Em #5 7 b9 11 13" 12
4 2 3 1 2 0 0 "Em #5 7 9" 7
4 2 3 1 2 0 2 "Em #5 7 9 13" 13
4 2 3 1 2 1 0 "Em #5 7 9 11" 8
4 2 3 1 2 1 2 "Em #5 7 9 11 13" 14
4 2 3 2 0 0 0 "Em #5 maj7" 2
4 2 3 2 0 0 2 "Em #5 maj7 13" 7
4 2 3 2 0 1 0 "Em #5 maj7 11" 5
4 2 3 2 0 1 2 "Em #5 maj7 11 13" 10
4 2 3 2 1 0 0 "Em #5 maj7 b9" 6
4 2 3 2 1 0 2 "Em #5 maj7 b9 13" 11
4 2 3 2 1 1 0 "Em #5 maj7 b9 11" 9
4 2 3 2 1 1 2 "Em #5 maj7 b9 11 13" 14
4 2 3 2 2 0 0 "Em #5 maj7 9" 7
4 2 3 2 2 0 2 "Em #5 maj7 9 13" 12
4 2 3 2 2 1 0 "Em #5 maj7 9 11" 10
4 2 3 2 2 1 2 "Em #5 maj7 9 11 13" 15
4 3 1 0 0 0 0 "E b5" 3
4 3 1 0 0 0 1 "E b5 b13" 4
4 3 1 0 0 0 2 "E b5 13" 3
4 3 1 0 0 1 0 "E b5 11" 7
4 3 1 0 0 1 1 "E b5 11 b13" 8
4 3 1 0 0 1 2 "E b5 11 13" 7
4 3 1 0 1 0 0 "E b5 b9" 5
4 3 1 0 1 0 1 "E b5 b9 b13" 6
4 3 1 0 1 0 2 "E b5 b9 13" 5
4 3 1 0 1 1 0 "E b5 b9 11" 9
4 3 1 0 1 1 1 "E b5 b9 11 b13" 10
4 3 1 0 1 1 2 "E b5 b9 11 13" 9
4 3 1 0 2 0 0 "E b5 9" 5
4 3 1 0 2 0 1 "E b5 9 b13" 8
4 3 1 0 2 0 2 "E b5 9 13" 5
4 3 1 0 2 1 0 "E b5 9 11" 9
4 3 1 0 2 1 1 "E b5 9 11 b13" 12
4 3 1 0 2 1 2 "E b5 9 11 13" 9
4 3 1 0 3 0 0 "E b5 #9" 5
4 3 1 0 3 0 1 "E b5 #9 b13" 6
4 3 1 0 3 0 2 "E b5 #9 13" 7
4 3 1 0 3 1 0 "E b5 #9 11" 10
4 3 1 0 3 1 1 "E b5 #9 11 b13" 11
4 3 1 0 3 1 2 "E b5 #9 11 13" 12
4 3 1 1 0 0 0 "E b5 7" 6
4 3 1 1 0 0 1 "E b5 7 b13" 8
4 3 1 1 0 0 2 "E b5 7 13" 8
4 3 1 1 0 1 0 "E b5 7 11" 10
4 3 1 1 0 1 1 "E b5 7 11 b13" 12
4 3 1 1 0 1 2 "E b5 7 11 13" 12
4 3 1 1 1 0 0 "E b5 7 b9" 8
4 3 1 1 1 0 1 "E b5 7 b9 b13" 10
4 3 1 1 1 0 2 "E b5 7 b9 13" 10
4 3 1 1 1 1 0 "E b5 7 b9 11" 12
4 3 1 1 1 1 1 "E b5 7 b9 11 b13" 14
4 3 1 1 1 1 2 "E b5 7 b9 11 13" 14
4 3 1 1 2 0 0 "E b5 7 9" 8
4 3 1 1 2 0 1 "E b5 7 9 b13" 12
4 3 1 1 2 0 2 "E b5 7 9 13" 10
4 3 1 1 2 1 0 "E b5 7 9 11" 12
4 3 1 1 2 1 1 "E b5 7 9 11 b13" 16
4 3 1 1 2 1 2 "E b5 7 9 11 13" 14
4 3 1 1 3 0 0 "E b5 7 #9" 8
4 3 1 1 3 0 1 "E b5 7 #9 b13" 10
4 3 1 1 3 0 2 "E b5 7 #9 13" 12
4 3 1 1 3 1 0 "E b5 7 #9 11" 13
4 3 1 1 3 1 1 "E b5 7 #9 11 b13" 15
4 3 1 1 3 1 2 "E b5 7 #9 11 13" 17
4 3 1 2 0 0 0 "E b5 maj7" 5
4 3 1 2 0 0 1 "E b5 maj7 b13" 6
4 3 1 2 0 0 2 "E b5 maj7 13" 6
4 3 1 2 0 1 0 "E b5 maj7 11" 11
4 3 1 2 0 1 1 "E b5 maj7 11 b13" 12
4 3 1 2 0 1 2 "E b5 maj7 11 13" 12
4 3 1 2 1 0 0 "E b5 maj7 b9" 8
4 3 1 2 1 0 1 "E b5 maj7 b9 b13" 9
4 3 1 2 1 0 2 "E b5 maj7 b9 13" 9
4 3 1 2 1 1 0 "E b5 maj7 b9 11" 14
4 3 1 2 1 1 1 "E b5 maj7 b9 11 b13" 15
4 3 1 2 1 1 2 "E b5 maj7 b9 11 13" 15
4 3 1 2 2 0 0 "E b5 maj7 9" 7
4 3 1 2 2 0 1 "E b5 maj7 9 b13" 10
4 3 1 2 2 0 2 "E b5 maj7 9 13" 8
4 3 1 2 2 1 0 "E b5 maj7 9 11" 13
4 3 1 2 2 1 1 "E b5 maj7 9 11 b13" 16
4 3 1 2 2 1 2 "E b5 maj7 9 11 13" 14
4 3 1 2 3 0 0 "E b5 maj7 #9" 7
4 3 1 2 3 0 1 "E b5 maj7 #9 b13" 8
4 3 1 2 3 0 2 "E b5 maj7 #9 13" 10
4 3 1 2 3 1 0 "E b5 maj7 #9 11" 14
4 3 1 2 3 1 1 "E b5 maj7 #9 11 b13" 15
4 3 1 2 3 1 2 "E b5 maj7 #9 11 13" 17
4 3 2 0 0 0 0 E 0
